parsing script file: 140.job
    8001.563 GB capacity
------processing script (1/7)------
Target zone: Zone 14834 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7777288192, 524288 sectors, wp 7777288192
Writing 1024 blks to zone 14834 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7777288192, 524288 sectors, wp 7777288192

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 440
  BW 230.760 MB/s
Target zone: Zone 14835 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7777812480, 524288 sectors, wp 7777812480
Writing 1024 blks to zone 14835 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7777812480, 524288 sectors, wp 7777812480

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 451
  BW 236.805 MB/s
Target zone: Zone 14836 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7778336768, 524288 sectors, wp 7778336768
Writing 1024 blks to zone 14836 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7778336768, 524288 sectors, wp 7778336768

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.400 MB/s
Target zone: Zone 14837 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7778861056, 524288 sectors, wp 7778861056
Writing 1024 blks to zone 14837 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7778861056, 524288 sectors, wp 7778861056

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 453
  BW 237.880 MB/s
Target zone: Zone 14838 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7779385344, 524288 sectors, wp 7779385344
Writing 1024 blks to zone 14838 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7779385344, 524288 sectors, wp 7779385344

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 239.073 MB/s
Target zone: Zone 14839 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7779909632, 524288 sectors, wp 7779909632
Writing 1024 blks to zone 14839 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7779909632, 524288 sectors, wp 7779909632

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 451
  BW 236.592 MB/s
Target zone: Zone 14840 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7780433920, 524288 sectors, wp 7780433920
Writing 1024 blks to zone 14840 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7780433920, 524288 sectors, wp 7780433920

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 453
  BW 237.880 MB/s
Target zone: Zone 14841 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7780958208, 524288 sectors, wp 7780958208
Writing 1024 blks to zone 14841 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7780958208, 524288 sectors, wp 7780958208

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 239.073 MB/s
Target zone: Zone 14842 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7781482496, 524288 sectors, wp 7781482496
Writing 1024 blks to zone 14842 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7781482496, 524288 sectors, wp 7781482496

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 457
  BW 239.619 MB/s
Target zone: Zone 14843 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7782006784, 524288 sectors, wp 7782006784
Writing 1024 blks to zone 14843 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7782006784, 524288 sectors, wp 7782006784

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.400 MB/s
Target zone: Zone 14844 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7782531072, 524288 sectors, wp 7782531072
Writing 1024 blks to zone 14844 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7782531072, 524288 sectors, wp 7782531072

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 453
  BW 237.664 MB/s
Target zone: Zone 14845 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7783055360, 524288 sectors, wp 7783055360
Writing 1024 blks to zone 14845 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7783055360, 524288 sectors, wp 7783055360

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 452
  BW 237.449 MB/s
Target zone: Zone 14846 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7783579648, 524288 sectors, wp 7783579648
Writing 1024 blks to zone 14846 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7783579648, 524288 sectors, wp 7783579648

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 457
  BW 239.838 MB/s
Target zone: Zone 14847 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7784103936, 524288 sectors, wp 7784103936
Writing 1024 blks to zone 14847 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7784103936, 524288 sectors, wp 7784103936

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 457
  BW 240.058 MB/s
Target zone: Zone 14848 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7784628224, 524288 sectors, wp 7784628224
Writing 1024 blks to zone 14848 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7784628224, 524288 sectors, wp 7784628224

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.638 MB/s
Target zone: Zone 14849 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7785152512, 524288 sectors, wp 7785152512
Writing 1024 blks to zone 14849 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7785152512, 524288 sectors, wp 7785152512

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.400 MB/s
Target zone: Zone 14850 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7785676800, 524288 sectors, wp 7785676800
Writing 1024 blks to zone 14850 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7785676800, 524288 sectors, wp 7785676800

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 239.073 MB/s
Target zone: Zone 14851 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7786201088, 524288 sectors, wp 7786201088
Writing 1024 blks to zone 14851 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7786201088, 524288 sectors, wp 7786201088

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.291 MB/s
Target zone: Zone 14852 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7786725376, 524288 sectors, wp 7786725376
Writing 1024 blks to zone 14852 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7786725376, 524288 sectors, wp 7786725376

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 457
  BW 239.619 MB/s
Target zone: Zone 14853 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7787249664, 524288 sectors, wp 7787249664
Writing 1024 blks to zone 14853 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7787249664, 524288 sectors, wp 7787249664

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.291 MB/s
Target zone: Zone 14854 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7787773952, 524288 sectors, wp 7787773952
Writing 1024 blks to zone 14854 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7787773952, 524288 sectors, wp 7787773952

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.529 MB/s
Target zone: Zone 14855 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7788298240, 524288 sectors, wp 7788298240
Writing 1024 blks to zone 14855 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7788298240, 524288 sectors, wp 7788298240

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.421 MB/s
Target zone: Zone 14856 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7788822528, 524288 sectors, wp 7788822528
Writing 1024 blks to zone 14856 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7788822528, 524288 sectors, wp 7788822528

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.638 MB/s
Target zone: Zone 14857 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7789346816, 524288 sectors, wp 7789346816
Writing 1024 blks to zone 14857 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7789346816, 524288 sectors, wp 7789346816

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 369
  BW 193.535 MB/s
Target zone: Zone 14858 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7789871104, 524288 sectors, wp 7789871104
Writing 1024 blks to zone 14858 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7789871104, 524288 sectors, wp 7789871104

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 453
  BW 237.880 MB/s
Target zone: Zone 14859 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7790395392, 524288 sectors, wp 7790395392
Writing 1024 blks to zone 14859 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7790395392, 524288 sectors, wp 7790395392

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.400 MB/s
Target zone: Zone 14860 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7790919680, 524288 sectors, wp 7790919680
Writing 1024 blks to zone 14860 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7790919680, 524288 sectors, wp 7790919680

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 457
  BW 240.058 MB/s
Target zone: Zone 14861 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7791443968, 524288 sectors, wp 7791443968
Writing 1024 blks to zone 14861 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7791443968, 524288 sectors, wp 7791443968

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.400 MB/s
Target zone: Zone 14862 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7791968256, 524288 sectors, wp 7791968256
Writing 1024 blks to zone 14862 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7791968256, 524288 sectors, wp 7791968256

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.204 MB/s
Target zone: Zone 14863 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7792492544, 524288 sectors, wp 7792492544
Writing 1024 blks to zone 14863 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7792492544, 524288 sectors, wp 7792492544

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 452
  BW 237.127 MB/s
Target zone: Zone 14864 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7793016832, 524288 sectors, wp 7793016832
Writing 1024 blks to zone 14864 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7793016832, 524288 sectors, wp 7793016832

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.855 MB/s
Target zone: Zone 14865 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7793541120, 524288 sectors, wp 7793541120
Writing 1024 blks to zone 14865 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7793541120, 524288 sectors, wp 7793541120

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 456
  BW 239.510 MB/s
Target zone: Zone 14866 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7794065408, 524288 sectors, wp 7794065408
Writing 1024 blks to zone 14866 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7794065408, 524288 sectors, wp 7794065408

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 361
  BW 189.273 MB/s
Target zone: Zone 14867 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7794589696, 524288 sectors, wp 7794589696
Writing 1024 blks to zone 14867 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7794589696, 524288 sectors, wp 7794589696

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 451
  BW 236.912 MB/s
Target zone: Zone 14868 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7795113984, 524288 sectors, wp 7795113984
Writing 1024 blks to zone 14868 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7795113984, 524288 sectors, wp 7795113984

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.964 MB/s
Target zone: Zone 14869 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7795638272, 524288 sectors, wp 7795638272
Writing 1024 blks to zone 14869 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7795638272, 524288 sectors, wp 7795638272

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.096 MB/s
Target zone: Zone 14870 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7796162560, 524288 sectors, wp 7796162560
Writing 1024 blks to zone 14870 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7796162560, 524288 sectors, wp 7796162560

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.855 MB/s
Target zone: Zone 14871 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7796686848, 524288 sectors, wp 7796686848
Writing 1024 blks to zone 14871 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7796686848, 524288 sectors, wp 7796686848

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 452
  BW 237.127 MB/s
Target zone: Zone 14872 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7797211136, 524288 sectors, wp 7797211136
Writing 1024 blks to zone 14872 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7797211136, 524288 sectors, wp 7797211136

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.638 MB/s
Target zone: Zone 14873 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7797735424, 524288 sectors, wp 7797735424
Writing 1024 blks to zone 14873 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7797735424, 524288 sectors, wp 7797735424

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.421 MB/s
Target zone: Zone 14874 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7798259712, 524288 sectors, wp 7798259712
Writing 1024 blks to zone 14874 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7798259712, 524288 sectors, wp 7798259712

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.746 MB/s
Target zone: Zone 14875 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7798784000, 524288 sectors, wp 7798784000
Writing 1024 blks to zone 14875 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7798784000, 524288 sectors, wp 7798784000

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.312 MB/s
Target zone: Zone 14876 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7799308288, 524288 sectors, wp 7799308288
Writing 1024 blks to zone 14876 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7799308288, 524288 sectors, wp 7799308288

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 450
  BW 236.378 MB/s
Target zone: Zone 14877 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7799832576, 524288 sectors, wp 7799832576
Writing 1024 blks to zone 14877 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7799832576, 524288 sectors, wp 7799832576

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 451
  BW 236.912 MB/s
Target zone: Zone 14878 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7800356864, 524288 sectors, wp 7800356864
Writing 1024 blks to zone 14878 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7800356864, 524288 sectors, wp 7800356864

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 455
  BW 238.855 MB/s
Target zone: Zone 14879 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7800881152, 524288 sectors, wp 7800881152
Writing 1024 blks to zone 14879 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7800881152, 524288 sectors, wp 7800881152

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 454
  BW 238.529 MB/s
Target zone: Zone 14880 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7801405440, 524288 sectors, wp 7801405440
Writing 1024 blks to zone 14880 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7801405440, 524288 sectors, wp 7801405440

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 347
  BW 182.044 MB/s
Target zone: Zone 14881 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7801929728, 524288 sectors, wp 7801929728
Writing 1024 blks to zone 14881 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7801929728, 524288 sectors, wp 7801929728

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 453
  BW 237.880 MB/s
Target zone: Zone 14882 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7802454016, 524288 sectors, wp 7802454016
Writing 1024 blks to zone 14882 from lba_offset=0 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7802454016, 524288 sectors, wp 7802454016

Wrote 524288 B (1 I/Os) in 0.002 sec
